Entity,Code,Year,CM,HE,Population,Continent
New Zealand,NZL,1901,,,826989,
New Zealand,NZL,1902,,,847539,
New Zealand,NZL,1903,,,869673,
New Zealand,NZL,1904,,,892385,
New Zealand,NZL,1905,,,915690,
New Zealand,NZL,1906,,,939604,
New Zealand,NZL,1907,,,964142,
New Zealand,NZL,1908,,,989321,
New Zealand,NZL,1909,,,1013317,
New Zealand,NZL,1910,,,1036066,
New Zealand,NZL,1911,,,1057504,
New Zealand,NZL,1912,,,1077564,
New Zealand,NZL,1913,,,1096177,
New Zealand,NZL,1914,,,1115112,
New Zealand,NZL,1915,,,1134373,
New Zealand,NZL,1916,,,1153967,
New Zealand,NZL,1917,,,1173900,
New Zealand,NZL,1918,,,1194253,
New Zealand,NZL,1919,,,1215286,
New Zealand,NZL,1920,,,1237017,
New Zealand,NZL,1921,,,1259462,
New Zealand,NZL,1922,,,1282642,
New Zealand,NZL,1923,,,1306574,
New Zealand,NZL,1924,,,1330954,
New Zealand,NZL,1925,,,1355788,
New Zealand,NZL,1926,,,1381085,
New Zealand,NZL,1927,,,1406855,
New Zealand,NZL,1928,,,1433105,
New Zealand,NZL,1929,,,1457030,
New Zealand,NZL,1930,,,1478559,
New Zealand,NZL,1931,,,1497623,
New Zealand,NZL,1932,,,1514148,
New Zealand,NZL,1933,,,1528061,
New Zealand,NZL,1934,,,1542102,
New Zealand,NZL,1935,,,1556272,
New Zealand,NZL,1936,,,1570572,
New Zealand,NZL,1937,,,1585003,
New Zealand,NZL,1938,,,1599567,
New Zealand,NZL,1939,,,1616326,
New Zealand,NZL,1940,,,1635332,
New Zealand,NZL,1941,,,1656639,
New Zealand,NZL,1942,,,1680300,
New Zealand,NZL,1943,,,1706371,
New Zealand,NZL,1944,,,1732846,
New Zealand,NZL,1945,,,1759732,
New Zealand,NZL,1946,,,1787035,
New Zealand,NZL,1947,,,1814762,
New Zealand,NZL,1948,,,1842919,
New Zealand,NZL,1949,,,1873969,
New Zealand,NZL,1950,,,1908011,
New Zealand,NZL,1951,,,1947929,
New Zealand,NZL,1952,,,1992809,
New Zealand,NZL,1953,,,2040237,
New Zealand,NZL,1954,,,2088487,
New Zealand,NZL,1955,,,2136388,
New Zealand,NZL,1956,,,2183460,
New Zealand,NZL,1957,,,2229828,
New Zealand,NZL,1958,,,2276133,
New Zealand,NZL,1959,,,2323404,
New Zealand,NZL,1960,2.789999962,,2372599,
New Zealand,NZL,1961,2.679999924,,2424064,
New Zealand,NZL,1962,2.579999924,,2477192,
New Zealand,NZL,1963,2.479999924,,2530186,
New Zealand,NZL,1964,2.389999962,,2580536,
New Zealand,NZL,1965,2.310000038,,2626649,
New Zealand,NZL,1966,2.25,,2667085,
New Zealand,NZL,1967,2.2,,2702676,
New Zealand,NZL,1968,2.160000038,,2736821,
New Zealand,NZL,1969,2.120000076,,2774358,
New Zealand,NZL,1970,2.079999924,,2818391,
New Zealand,NZL,1971,2.029999924,,2870817,
New Zealand,NZL,1972,1.979999924,,2929687,
New Zealand,NZL,1973,1.939999962,,2989412,
New Zealand,NZL,1974,1.879999924,,3042175,
New Zealand,NZL,1975,1.829999924,,3082622,
New Zealand,NZL,1976,1.770000076,,3108574,
New Zealand,NZL,1977,1.710000038,,3122406,
New Zealand,NZL,1978,1.660000038,,3128958,
New Zealand,NZL,1979,1.610000038,,3135301,
New Zealand,NZL,1980,1.560000038,,3146610,
New Zealand,NZL,1981,1.519999981,,3164823,
New Zealand,NZL,1982,1.480000019,,3188537,
New Zealand,NZL,1983,1.45,,3215732,
New Zealand,NZL,1984,1.410000038,,3243034,
New Zealand,NZL,1985,1.380000019,,3268234,
New Zealand,NZL,1986,1.339999962,,3290304,
New Zealand,NZL,1987,1.289999962,,3310751,
New Zealand,NZL,1988,1.239999962,,3332787,
New Zealand,NZL,1989,1.180000019,,3360956,
New Zealand,NZL,1990,1.119999981,,3398175,
New Zealand,NZL,1991,1.060000038,,3446171,
New Zealand,NZL,1992,1,,3503194,
New Zealand,NZL,1993,0.95,,3564473,
New Zealand,NZL,1994,0.910000038,,3623272,
New Zealand,NZL,1995,0.869999981,,3674940,
New Zealand,NZL,1996,0.839999962,,3717352,
New Zealand,NZL,1997,0.810000038,,3752355,
New Zealand,NZL,1998,0.780000019,,3783976,
New Zealand,NZL,1999,0.75999999,,3818128,
New Zealand,NZL,2000,0.74000001,1606.595337,3858992,
New Zealand,NZL,2001,0.719999981,1693.045532,3907941,
New Zealand,NZL,2002,0.7,1834.470825,3963202,
New Zealand,NZL,2003,0.69000001,1852.587402,4022074,
New Zealand,NZL,2004,0.669999981,1984.979736,4080421,
New Zealand,NZL,2005,0.65999999,2123.63501,4135353,
New Zealand,NZL,2006,0.65,2395.968262,4185881,
New Zealand,NZL,2007,0.64000001,2439.705811,4233046,
New Zealand,NZL,2008,0.630000019,2709.70166,4278156,
New Zealand,NZL,2009,0.619999981,2939.460938,4323338,
New Zealand,NZL,2010,0.60999999,2983.427979,4370060,
New Zealand,NZL,2011,0.6,3088.697998,4418674,
New Zealand,NZL,2012,0.59000001,3140.933838,4468462,
New Zealand,NZL,2013,0.580000019,3335.008789,4518519,
New Zealand,NZL,2014,0.569999981,3467.033447,4567522,
New Zealand,NZL,2015,0.55,3475.5354,4614527,Oceania
New Zealand,NZL,2016,0.54000001,3734.821533,4659265,
New Zealand,NZL,2017,0.519999981,3875.538574,4702029,
New Zealand,NZL,2018,0.5,4095.713623,4743131,
New Zealand,NZL,2019,0.49000001,4439.349609,4783062,
New Zealand,NZL,2020,0.469999981,,4822233,
New Zealand,NZL,2021,,,4860642,
Norway,NOR,1900,,,2224417,
Norway,NOR,1901,,,2243179,
Norway,NOR,1902,,,2260150,
Norway,NOR,1903,,,2275294,
Norway,NOR,1904,,,2290541,
Norway,NOR,1905,,,2305889,
Norway,NOR,1906,,,2321340,
Norway,NOR,1907,,,2336895,
Norway,NOR,1908,,,2352554,
Norway,NOR,1909,,,2369920,
Norway,NOR,1910,,,2389021,
Norway,NOR,1911,,,2409884,
Norway,NOR,1912,,,2432539,
Norway,NOR,1913,,,2457013,
Norway,NOR,1914,,,2481734,
Norway,NOR,1915,,,2506703,
Norway,NOR,1916,,,2531923,
Norway,NOR,1917,,,2557397,
Norway,NOR,1918,,,2583126,
Norway,NOR,1919,,,2607155,
Norway,NOR,1920,,,2629454,
Norway,NOR,1921,,,2649993,
Norway,NOR,1922,,,2668743,
Norway,NOR,1923,,,2685672,
Norway,NOR,1924,,,2702708,
Norway,NOR,1925,,,2719852,
Norway,NOR,1926,,,2737105,
Norway,NOR,1927,,,2754467,
Norway,NOR,1928,,,2771940,
Norway,NOR,1929,,,2789197,
Norway,NOR,1930,,,2806235,
Norway,NOR,1931,,,2823051,
Norway,NOR,1932,,,2839642,
Norway,NOR,1933,,,2856004,
Norway,NOR,1934,,,2872461,
Norway,NOR,1935,,,2889012,
Norway,NOR,1936,,,2905659,
Norway,NOR,1937,,,2922401,
Norway,NOR,1938,,,2939240,
Norway,NOR,1939,,,2958350,
Norway,NOR,1940,,,2979763,
Norway,NOR,1941,,,3003513,
Norway,NOR,1942,,,3029636,
Norway,NOR,1943,,,3058165,
Norway,NOR,1944,,,3086963,
Norway,NOR,1945,,,3116032,
Norway,NOR,1946,,,3145375,
Norway,NOR,1947,,,3174994,
Norway,NOR,1948,,,3204892,
Norway,NOR,1949,,,3234985,
Norway,NOR,1950,,,3265274,
Norway,NOR,1951,,,3300751,
Norway,NOR,1952,,,3334477,
Norway,NOR,1953,,,3367054,
Norway,NOR,1954,,,3398913,
Norway,NOR,1955,,,3430335,
Norway,NOR,1956,,,3461518,
Norway,NOR,1957,,,3492445,
Norway,NOR,1958,,,3523049,
Norway,NOR,1959,,,3553129,
Norway,NOR,1960,2.260000038,,3582508,
Norway,NOR,1961,2.210000038,,3611139,
Norway,NOR,1962,2.15,,3639213,
Norway,NOR,1963,2.1,,3667113,
Norway,NOR,1964,2.039999962,,3695417,
Norway,NOR,1965,1.970000076,,3724457,
Norway,NOR,1966,1.9,,3754354,
Norway,NOR,1967,1.820000076,,3784867,
Norway,NOR,1968,1.760000038,,3815641,
Norway,NOR,1969,1.689999962,,3846177,
Norway,NOR,1970,1.620000076,,3876049,
Norway,NOR,1971,1.560000038,,3905274,
Norway,NOR,1972,1.5,,3933726,
Norway,NOR,1973,1.430000019,,3960805,
Norway,NOR,1974,1.360000038,,3985735,
Norway,NOR,1975,1.289999962,,4008026,
Norway,NOR,1976,1.219999981,,4027475,
Norway,NOR,1977,1.15,,4044335,
Norway,NOR,1978,1.089999962,,4059186,
Norway,NOR,1979,1.039999962,,4072875,
Norway,NOR,1980,1.010000038,,4086070,
Norway,NOR,1981,0.989999962,,4098974,
Norway,NOR,1982,0.989999962,,4111649,
Norway,NOR,1983,1,,4124587,
Norway,NOR,1984,1.010000038,,4138265,
Norway,NOR,1985,1.019999981,,4153111,
Norway,NOR,1986,1.019999981,,4169318,
Norway,NOR,1987,1.010000038,,4186971,
Norway,NOR,1988,0.980000019,,4205959,
Norway,NOR,1989,0.930000019,,4226116,
Norway,NOR,1990,0.869999981,,4247286,
Norway,NOR,1991,0.79000001,,4269465,
Norway,NOR,1992,0.719999981,,4292685,
Norway,NOR,1993,0.65999999,,4316790,
Norway,NOR,1994,0.60999999,,4341616,
Norway,NOR,1995,0.569999981,,4366996,
Norway,NOR,1996,0.54000001,,4393217,
Norway,NOR,1997,0.519999981,,4420266,
Norway,NOR,1998,0.50999999,,4447485,
Norway,NOR,1999,0.5,,4474008,
Norway,NOR,2000,0.49000001,2857.773438,4499375,
Norway,NOR,2001,0.469999981,3037.714111,4523139,
Norway,NOR,2002,0.45999999,3429.115723,4546017,
Norway,NOR,2003,0.44000001,3562.472168,4570096,
Norway,NOR,2004,0.419999981,3762.128662,4598210,
Norway,NOR,2005,0.40999999,3995.396729,4632359,
Norway,NOR,2006,0.39000001,4298.705078,4672986,
Norway,NOR,2007,0.370000005,4524.340332,4719403,
Norway,NOR,2008,0.35999999,4945.300293,4771014,
Norway,NOR,2009,0.34000001,5058.498047,4826847,
Norway,NOR,2010,0.329999995,5194.986328,4885878,
Norway,NOR,2011,0.30999999,5492.077148,4948335,
Norway,NOR,2012,0.3,5774.39209,5013716,
Norway,NOR,2013,0.29000001,6012.884277,5079460,
Norway,NOR,2014,0.279999995,6192.903809,5142269,
Norway,NOR,2015,0.270000005,6142.4375,5199827,Europe
Norway,NOR,2016,0.25999999,6271.010742,5250950,
Norway,NOR,2017,0.25,6630.842285,5296324,
Norway,NOR,2018,0.24000001,7009.245605,5337960,
Norway,NOR,2019,0.229999995,7217.386719,5378859,
Norway,NOR,2020,0.220000005,,5421242,
Norway,NOR,2021,,,5465629,
Singapore,SGP,1900,,,214605,
Singapore,SGP,1901,,,222700,
Singapore,SGP,1902,,,231514,
Singapore,SGP,1903,,,241089,
Singapore,SGP,1904,,,251060,
Singapore,SGP,1905,,,261444,
Singapore,SGP,1906,,,272257,
Singapore,SGP,1907,,,283517,
Singapore,SGP,1908,,,295243,
Singapore,SGP,1909,,,306031,
Singapore,SGP,1910,,,315816,
Singapore,SGP,1911,,,324528,
Singapore,SGP,1912,,,332095,
Singapore,SGP,1913,,,338442,
Singapore,SGP,1914,,,344909,
Singapore,SGP,1915,,,351501,
Singapore,SGP,1916,,,358218,
Singapore,SGP,1917,,,365064,
Singapore,SGP,1918,,,372106,
Singapore,SGP,1919,,,381120,
Singapore,SGP,1920,,,392224,
Singapore,SGP,1921,,,405541,
Singapore,SGP,1922,,,421200,
Singapore,SGP,1923,,,439334,
Singapore,SGP,1924,,,458249,
Singapore,SGP,1925,,,477979,
Singapore,SGP,1926,,,498558,
Singapore,SGP,1927,,,520023,
Singapore,SGP,1928,,,542412,
Singapore,SGP,1929,,,563448,
Singapore,SGP,1930,,,583019,
Singapore,SGP,1931,,,601004,
Singapore,SGP,1932,,,617281,
Singapore,SGP,1933,,,631717,
Singapore,SGP,1934,,,646490,
Singapore,SGP,1935,,,661608,
Singapore,SGP,1936,,,677081,
Singapore,SGP,1937,,,692915,
Singapore,SGP,1938,,,709119,
Singapore,SGP,1939,,,726877,
Singapore,SGP,1940,,,746263,
Singapore,SGP,1941,,,767351,
Singapore,SGP,1942,,,790222,
Singapore,SGP,1943,,,814956,
Singapore,SGP,1944,,,840465,
Singapore,SGP,1945,,,866772,
Singapore,SGP,1946,,,893903,
Singapore,SGP,1947,,,921883,
Singapore,SGP,1948,,,950738,
Singapore,SGP,1949,,,984038,
Singapore,SGP,1950,,,1022095,
Singapore,SGP,1951,,,1067797,
Singapore,SGP,1952,,,1119932,
Singapore,SGP,1953,,,1177580,
Singapore,SGP,1954,,,1239692,
Singapore,SGP,1955,,,1305103,
Singapore,SGP,1956,,,1372516,
Singapore,SGP,1957,,,1440490,
Singapore,SGP,1958,,,1507544,
Singapore,SGP,1959,,,1572174,
Singapore,SGP,1960,4.770000076,,1633133,
Singapore,SGP,1961,4.359999847,,1689600,
Singapore,SGP,1962,4.040000153,,1741457,
Singapore,SGP,1963,3.8,,1789374,
Singapore,SGP,1964,3.629999924,,1834517,
Singapore,SGP,1965,3.509999847,,1877826,
Singapore,SGP,1966,3.359999847,,1919274,
Singapore,SGP,1967,3.179999924,,1958735,
Singapore,SGP,1968,3,,1996870,
Singapore,SGP,1969,2.839999962,,2034514,
Singapore,SGP,1970,2.710000038,,2072284,
Singapore,SGP,1971,2.570000076,,2110958,
Singapore,SGP,1972,2.410000038,,2150498,
Singapore,SGP,1973,2.210000038,,2189609,
Singapore,SGP,1974,1.960000038,,2226377,
Singapore,SGP,1975,1.720000076,,2259721,
Singapore,SGP,1976,1.569999981,,2288860,
Singapore,SGP,1977,1.519999981,,2314988,
Singapore,SGP,1978,1.519999981,,2341401,
Singapore,SGP,1979,1.510000038,,2372594,
Singapore,SGP,1980,1.480000019,,2411690,
Singapore,SGP,1981,1.410000038,,2460503,
Singapore,SGP,1982,1.319999981,,2517983,
Singapore,SGP,1983,1.219999981,,2580915,
Singapore,SGP,1984,1.15,,2644495,
Singapore,SGP,1985,1.080000019,,2705537,
Singapore,SGP,1986,1.030000019,,2762442,
Singapore,SGP,1987,0.980000019,,2816974,
Singapore,SGP,1988,0.919999981,,2873279,
Singapore,SGP,1989,0.839999962,,2937277,
Singapore,SGP,1990,0.769999981,,3012968,
Singapore,SGP,1991,0.69000001,,3101144,
Singapore,SGP,1992,0.630000019,,3199642,
Singapore,SGP,1993,0.569999981,,3305801,
Singapore,SGP,1994,0.530000019,,3415701,
Singapore,SGP,1995,0.5,,3525964,
Singapore,SGP,1996,0.480000019,,3638177,
Singapore,SGP,1997,0.45999999,,3752131,
Singapore,SGP,1998,0.44000001,,3860721,
Singapore,SGP,1999,0.419999981,,3954741,
Singapore,SGP,2000,0.39000001,1465.142578,4028872,
Singapore,SGP,2001,0.35999999,1384.789185,4077150,
Singapore,SGP,2002,0.34000001,1541.760864,4104407,
Singapore,SGP,2003,0.320000005,1752.514038,4129227,
Singapore,SGP,2004,0.3,1706.291138,4177202,
Singapore,SGP,2005,0.29000001,1781.323364,4265693,
Singapore,SGP,2006,0.29000001,1875.189087,4402324,
Singapore,SGP,2007,0.29000001,1951.566528,4578629,
Singapore,SGP,2008,0.279999995,2187.753662,4775810,
Singapore,SGP,2009,0.279999995,2257.585205,4966614,
Singapore,SGP,2010,0.279999995,2385.83252,5131170,
Singapore,SGP,2011,0.279999995,2489.595703,5263640,
Singapore,SGP,2012,0.279999995,2701.980957,5369469,
Singapore,SGP,2013,0.279999995,3028.52124,5453732,
Singapore,SGP,2014,0.270000005,3235.425537,5525628,
Singapore,SGP,2015,0.270000005,3598.990723,5592143,Asia
Singapore,SGP,2016,0.270000005,3894.942871,5653625,
Singapore,SGP,2017,0.25999999,4091.44043,5708042,
Singapore,SGP,2018,0.25,4035.607178,5757503,
Singapore,SGP,2019,0.24000001,4102.273438,5804343,
Singapore,SGP,2020,0.220000005,,5850343,
Singapore,SGP,2021,,,5896684,
Slovenia,SVN,1900,,,950738,
Slovenia,SVN,1901,,,959183,
Slovenia,SVN,1902,,,967703,
Slovenia,SVN,1903,,,976299,
Slovenia,SVN,1904,,,984972,
Slovenia,SVN,1905,,,993721,
Slovenia,SVN,1906,,,1002548,
Slovenia,SVN,1907,,,1011453,
Slovenia,SVN,1908,,,1020438,
Slovenia,SVN,1909,,,1029502,
Slovenia,SVN,1910,,,1038647,
Slovenia,SVN,1911,,,1047873,
Slovenia,SVN,1912,,,1057181,
Slovenia,SVN,1913,,,1066572,
Slovenia,SVN,1914,,,1076046,
Slovenia,SVN,1915,,,1085604,
Slovenia,SVN,1916,,,1095247,
Slovenia,SVN,1917,,,1104976,
Slovenia,SVN,1918,,,1114704,
Slovenia,SVN,1919,,,1124518,
Slovenia,SVN,1920,,,1134418,
Slovenia,SVN,1921,,,1144405,
Slovenia,SVN,1922,,,1154480,
Slovenia,SVN,1923,,,1164643,
Slovenia,SVN,1924,,,1174897,
Slovenia,SVN,1925,,,1185240,
Slovenia,SVN,1926,,,1195675,
Slovenia,SVN,1927,,,1206201,
Slovenia,SVN,1928,,,1216820,
Slovenia,SVN,1929,,,1227532,
Slovenia,SVN,1930,,,1238339,
Slovenia,SVN,1931,,,1249241,
Slovenia,SVN,1932,,,1260239,
Slovenia,SVN,1933,,,1271334,
Slovenia,SVN,1934,,,1282527,
Slovenia,SVN,1935,,,1293818,
Slovenia,SVN,1936,,,1305208,
Slovenia,SVN,1937,,,1316699,
Slovenia,SVN,1938,,,1328290,
Slovenia,SVN,1939,,,1339984,
Slovenia,SVN,1940,,,1351781,
Slovenia,SVN,1941,,,1363682,
Slovenia,SVN,1942,,,1375687,
Slovenia,SVN,1943,,,1387798,
Slovenia,SVN,1944,,,1400016,
Slovenia,SVN,1945,,,1412342,
Slovenia,SVN,1946,,,1424775,
Slovenia,SVN,1947,,,1437319,
Slovenia,SVN,1948,,,1449973,
Slovenia,SVN,1949,,,1461901,
Slovenia,SVN,1950,,,1473093,
Slovenia,SVN,1951,,,1481629,
Slovenia,SVN,1952,,,1491677,
Slovenia,SVN,1953,,,1502835,
Slovenia,SVN,1954,,,1514790,
Slovenia,SVN,1955,,,1527207,
Slovenia,SVN,1956,,,1539788,
Slovenia,SVN,1957,,,1552256,
Slovenia,SVN,1958,,,1564362,
Slovenia,SVN,1959,,,1575868,
Slovenia,SVN,1960,,,1586628,
Slovenia,SVN,1961,,,1596554,
Slovenia,SVN,1962,,,1605640,
Slovenia,SVN,1963,,,1614019,
Slovenia,SVN,1964,,,1621886,
Slovenia,SVN,1965,,,1629439,
Slovenia,SVN,1966,,,1636661,
Slovenia,SVN,1967,,,1643695,
Slovenia,SVN,1968,,,1651090,
Slovenia,SVN,1969,,,1659562,
Slovenia,SVN,1970,,,1669584,
Slovenia,SVN,1971,,,1681432,
Slovenia,SVN,1972,,,1694979,
Slovenia,SVN,1973,,,1709978,
Slovenia,SVN,1974,,,1725971,
Slovenia,SVN,1975,,,1742621,
Slovenia,SVN,1976,,,1759721,
Slovenia,SVN,1977,,,1777315,
Slovenia,SVN,1978,,,1795643,
Slovenia,SVN,1979,,,1815106,
Slovenia,SVN,1980,,,1835842,
Slovenia,SVN,1981,1.8,,1857851,
Slovenia,SVN,1982,1.7,,1880707,
Slovenia,SVN,1983,1.610000038,,1903548,
Slovenia,SVN,1984,1.519999981,,1925312,
Slovenia,SVN,1985,1.439999962,,1945129,
Slovenia,SVN,1986,1.35,,1962870,
Slovenia,SVN,1987,1.269999981,,1978498,
Slovenia,SVN,1988,1.189999962,,1991387,
Slovenia,SVN,1989,1.110000038,,2000832,
Slovenia,SVN,1990,1.039999962,,2006404,
Slovenia,SVN,1991,0.969999981,,2007780,
Slovenia,SVN,1992,0.9,,2005352,
Slovenia,SVN,1993,0.85,,2000560,
Slovenia,SVN,1994,0.79000001,,1995326,
Slovenia,SVN,1995,0.74000001,,1991126,
Slovenia,SVN,1996,0.69000001,,1988580,
Slovenia,SVN,1997,0.65,,1987457,
Slovenia,SVN,1998,0.60999999,,1987384,
Slovenia,SVN,1999,0.580000019,,1987625,
Slovenia,SVN,2000,0.55,1406.265137,1987710,
Slovenia,SVN,2001,0.519999981,1494.484863,1987457,
Slovenia,SVN,2002,0.49000001,1624.022339,1987265,
Slovenia,SVN,2003,0.469999981,1708.695068,1987855,
Slovenia,SVN,2004,0.44000001,1806.14917,1990226,
Slovenia,SVN,2005,0.419999981,1910.00293,1994979,
Slovenia,SVN,2006,0.4,2012.994507,2002427,
Slovenia,SVN,2007,0.379999995,2076.359375,2012128,
Slovenia,SVN,2008,0.35999999,2338.09668,2023049,
Slovenia,SVN,2009,0.34000001,2362.134277,2033807,
Slovenia,SVN,2010,0.320000005,2387.07373,2043336,
Slovenia,SVN,2011,0.30999999,2472.896729,2051277,
Slovenia,SVN,2012,0.29000001,2533.1604,2057826,
Slovenia,SVN,2013,0.279999995,2621.224121,2063120,
Slovenia,SVN,2014,0.270000005,2625.701904,2067487,
Slovenia,SVN,2015,0.25999999,2688.69751,2071199,Europe
Slovenia,SVN,2016,0.25,2873.208008,2074205,
Slovenia,SVN,2017,0.24000001,2998.323486,2076395,
Slovenia,SVN,2018,0.229999995,3334.94458,2077835,
Slovenia,SVN,2019,0.229999995,3629.014404,2078654,
Slovenia,SVN,2020,0.220000005,,2078931,
Slovenia,SVN,2021,,,2078723,
South Korea,KOR,1900,,,9368981,
South Korea,KOR,1901,,,9371336,
South Korea,KOR,1902,,,9376517,
South Korea,KOR,1903,,,9384522,
South Korea,KOR,1904,,,9392521,
South Korea,KOR,1905,,,9400514,
South Korea,KOR,1906,,,9408502,
South Korea,KOR,1907,,,9416484,
South Korea,KOR,1908,,,9424460,
South Korea,KOR,1909,,,9458421,
South Korea,KOR,1910,,,9518738,
South Korea,KOR,1911,,,9605786,
South Korea,KOR,1912,,,9719947,
South Korea,KOR,1913,,,9861608,
South Korea,KOR,1914,,,10005320,
South Korea,KOR,1915,,,10151112,
South Korea,KOR,1916,,,10299015,
South Korea,KOR,1917,,,10449058,
South Korea,KOR,1918,,,10613659,
South Korea,KOR,1919,,,10782444,
South Korea,KOR,1920,,,10955505,
South Korea,KOR,1921,,,11132936,
South Korea,KOR,1922,,,11314833,
South Korea,KOR,1923,,,11501294,
South Korea,KOR,1924,,,11690828,
South Korea,KOR,1925,,,11883485,
South Korea,KOR,1926,,,12079317,
South Korea,KOR,1927,,,12278377,
South Korea,KOR,1928,,,12480716,
South Korea,KOR,1929,,,12674274,
South Korea,KOR,1930,,,12858761,
South Korea,KOR,1931,,,13033884,
South Korea,KOR,1932,,,13199344,
South Korea,KOR,1933,,,13354832,
South Korea,KOR,1934,,,13512151,
South Korea,KOR,1935,,,13671324,
South Korea,KOR,1936,,,13832372,
South Korea,KOR,1937,,,13995317,
South Korea,KOR,1938,,,14160182,
South Korea,KOR,1939,,,14377584,
South Korea,KOR,1940,,,14649622,
South Korea,KOR,1941,,,14978462,
South Korea,KOR,1942,,,15366340,
South Korea,KOR,1943,,,15815563,
South Korea,KOR,1944,,,16277919,
South Korea,KOR,1945,,,16753792,
South Korea,KOR,1946,,,17243577,
South Korea,KOR,1947,,,17747680,
South Korea,KOR,1948,,,18266520,
South Korea,KOR,1949,,,18754984,
South Korea,KOR,1950,,,19211387,
South Korea,KOR,1951,,,19452640,
South Korea,KOR,1952,,,19817775,
South Korea,KOR,1953,,,20293200,
South Korea,KOR,1954,,,20864104,
South Korea,KOR,1955,,,21514564,
South Korea,KOR,1956,,,22227339,
South Korea,KOR,1957,,,22984010,
South Korea,KOR,1958,,,23765501,
South Korea,KOR,1959,,,24552846,
South Korea,KOR,1960,11.19000015,,25329521,
South Korea,KOR,1961,10.65,,26084025,
South Korea,KOR,1962,10.15,,26812084,
South Korea,KOR,1963,9.680000305,,27517540,
South Korea,KOR,1964,9.190000153,,28209737,
South Korea,KOR,1965,8.690000153,,28895557,
South Korea,KOR,1966,8.169999695,,29572554,
South Korea,KOR,1967,7.630000305,,30236691,
South Korea,KOR,1968,7.1,,30891968,
South Korea,KOR,1969,6.590000153,,31543831,
South Korea,KOR,1970,6.120000076,,32195679,
South Korea,KOR,1971,5.709999847,,32850725,
South Korea,KOR,1972,5.359999847,,33506521,
South Korea,KOR,1973,5.059999847,,34154091,
South Korea,KOR,1974,4.809999847,,34780886,
South Korea,KOR,1975,4.6,,35378657,
South Korea,KOR,1976,4.409999847,,35942033,
South Korea,KOR,1977,4.229999924,,36475425,
South Korea,KOR,1978,4.040000153,,36992188,
South Korea,KOR,1979,3.840000153,,37511303,
South Korea,KOR,1980,3.620000076,,38045605,
South Korea,KOR,1981,3.4,,38602287,
South Korea,KOR,1982,3.160000038,,39175221,
South Korea,KOR,1983,2.929999924,,39747794,
South Korea,KOR,1984,2.689999962,,40296230,
South Korea,KOR,1985,2.460000038,,40804406,
South Korea,KOR,1986,2.239999962,,41265123,
South Korea,KOR,1987,2.039999962,,41686566,
South Korea,KOR,1988,1.860000038,,42086668,
South Korea,KOR,1989,1.7,,42491200,
South Korea,KOR,1990,1.560000038,,42918416,
South Korea,KOR,1991,1.439999962,,43373148,
South Korea,KOR,1992,1.319999981,,43848223,
South Korea,KOR,1993,1.219999981,,44335037,
South Korea,KOR,1994,1.130000019,,44820070,
South Korea,KOR,1995,1.05,,45292521,
South Korea,KOR,1996,0.969999981,,45751023,
South Korea,KOR,1997,0.910000038,,46196056,
South Korea,KOR,1998,0.85,,46620698,
South Korea,KOR,1999,0.8,,47016952,
South Korea,KOR,2000,0.75,716.9293823,47379237,
South Korea,KOR,2001,0.70999999,866.6920776,47706226,
South Korea,KOR,2002,0.680000019,884.5716553,47999551,
South Korea,KOR,2003,0.64000001,969.53479,48260901,
South Korea,KOR,2004,0.6,1034.135742,48493434,
South Korea,KOR,2005,0.55999999,1150.74939,48701069,
South Korea,KOR,2006,0.519999981,1316.675781,48880449,
South Korea,KOR,2007,0.480000019,1475.258423,49034813,
South Korea,KOR,2008,0.45,1612.57959,49182458,
South Korea,KOR,2009,0.430000019,1706.132324,49347450,
South Korea,KOR,2010,0.40999999,1878.976563,49545638,
South Korea,KOR,2011,0.4,1961.464111,49786153,
South Korea,KOR,2012,0.379999995,2063.654053,50060639,
South Korea,KOR,2013,0.370000005,2143.083252,50345720,
South Korea,KOR,2014,0.35999999,2293.312988,50607904,
South Korea,KOR,2015,0.35,2531.058105,50823087,Asia
South Korea,KOR,2016,0.34000001,2748.954102,50983446,
South Korea,KOR,2017,0.329999995,2925.947266,51096408,
South Korea,KOR,2018,0.320000005,3232.415039,51171700,
South Korea,KOR,2019,0.30999999,3521.326172,51225321,
South Korea,KOR,2020,0.3,,51269183,
South Korea,KOR,2021,,,51305184,
Sweden,SWE,1900,,,5120942,
Sweden,SWE,1901,,,5154417,
Sweden,SWE,1902,,,5187569,
Sweden,SWE,1903,,,5220392,
Sweden,SWE,1904,,,5253422,
Sweden,SWE,1905,,,5286661,
Sweden,SWE,1906,,,5320111,
Sweden,SWE,1907,,,5353772,
Sweden,SWE,1908,,,5387646,
Sweden,SWE,1909,,,5423117,
Sweden,SWE,1910,,,5460205,
Sweden,SWE,1911,,,5498931,
Sweden,SWE,1912,,,5539316,
Sweden,SWE,1913,,,5581381,
Sweden,SWE,1914,,,5623766,
Sweden,SWE,1915,,,5666472,
Sweden,SWE,1916,,,5709503,
Sweden,SWE,1917,,,5752861,
Sweden,SWE,1918,,,5796427,
Sweden,SWE,1919,,,5836421,
Sweden,SWE,1920,,,5872799,
Sweden,SWE,1921,,,5905517,
Sweden,SWE,1922,,,5934531,
Sweden,SWE,1923,,,5959795,
Sweden,SWE,1924,,,5985167,
Sweden,SWE,1925,,,6010647,
Sweden,SWE,1926,,,6036236,
